"Weapon ID","Enum Name","Model ID","Model Name","Sort ID","Weapon Name"
"08900072","W_Horn_114","08900003","Hrn012","50","Striped Dragonga II"
"08900073","W_Horn_115","08900003","Hrn012","51","Tigrex Horn"
"08900074","W_Horn_116","08900026","Hrn080","155","Duo Horn I"
"08900075","W_Horn_117","08900026","Hrn080","156","Duo Horn II"
"08900076","W_Horn_118","08900026","Hrn080","157","Duo Risoluto"
"08900077","W_Horn_119","08900027","Hrn081","232","Daora's Taus I"
"08900078","W_Horn_120","08900027","Hrn081","233","Daora's Baphophone"
"08900079","W_Horn_121","08900000","Hrn001","236","Teostra's Tiple I"
"0890007A","W_Horn_122","08900000","Hrn001","237","Teostra's Orphée"
"0890007B","W_Horn_123","08900028","Hrn082","240","Blessed Ocarina I"
"0890007C","W_Horn_124","08900028","Hrn082","241","Cursed Ocarina"
"0890007D","W_Horn_125","08900029","Hrn083","214","Denden Daiko I"
"0890007E","W_Horn_126","08900029","Hrn083","215","Denden Daiko II"
"0890007F","W_Horn_127","08900029","Hrn083","216","Denden Doomsounder"
"08900080","W_Horn_128","08900002","Hrn006","227","Rookslayer Drum I"
"08900081","W_Horn_129","08900002","Hrn006","228","Rookslayer Drum II"
"08900082","W_Horn_130","08900002","Hrn006","229","Bazelreid Rookslayer"
"08900083","W_Horn_131","0890002C","Hrn087","277","Rampage Agitato IV"
"08900084","W_Horn_132","0890002C","Hrn087","278","Rampage Agitato V"
"08900085","W_Horn_133","0890002D","Hrn088","1","Defender Horn I"
"08900086","W_Horn_134","0890002D","Hrn088","2","Champion Horn"
"0890012C","W_Horn_300","0890002E","Hrn100","12","Kamura Warrior Flute"
"0890012D","W_Horn_301","0890002E","Hrn100","13","Kamura Warrior Flute+"
"0890012E","W_Horn_302","0890002E","Hrn100","14","Fine Kamura Flute"
"0890012F","W_Horn_303","0890003C","Hrn114","15","Duke's Grail"
"08900130","W_Horn_304","0890003C","Hrn114","16","Magician's Allure"
"08900131","W_Horn_305","08900023","Hrn076","21","Summoning Bell+"
"08900132","W_Horn_306","08900023","Hrn076","22","Sublime Bell"
"08900133","W_Horn_307","08900023","Hrn076","23","Sublime Bell+"
"08900134","W_Horn_308","08900037","Hrn109","24","Pure Bell Inari"
"08900135","W_Horn_309","0890000F","Hrn055","28","Araknatootle"
"08900136","W_Horn_310","0890000F","Hrn055","29","Araknatootle+"
"08900137","W_Horn_311","0890000F","Hrn055","30","Doomed Bell"
"08900138","W_Horn_312","0890003A","Hrn112","31","Garance Toll"
"08900139","W_Horn_313","0890003A","Hrn112","32","Garance Toll+"
"0890013A","W_Horn_314","0890003A","Hrn112","33","Kampa Da Lavater"
"0890013B","W_Horn_315","08900021","Hrn073","37","Gigant Rock+"
"0890013C","W_Horn_316","08900021","Hrn073","38","Titan's Rock"
"0890013D","W_Horn_317","08900025","Hrn078","42","Despot's Thunderclap+"
"0890013E","W_Horn_318","08900025","Hrn078","43","Oppressor's Boon"
"0890013F","W_Horn_319","0890001D","Hrn069","47","Zurogong Secundo+"
"08900140","W_Horn_320","0890001D","Hrn069","48","Zurogong Tertio"
"08900141","W_Horn_321","08900003","Hrn012","52","Tigrex Horn+"
"08900142","W_Horn_322","08900003","Hrn012","53","Tigrex Roar"
"08900143","W_Horn_323","08900003","Hrn012","54","Tigrex Roar+"
"08900144","W_Horn_324","08900022","Hrn074","58","Guiro Frula"
"08900145","W_Horn_325","08900022","Hrn074","59","Guiro Frula+"
"08900146","W_Horn_326","08900022","Hrn074","60","Frigiguiro"
"08900147","W_Horn_327","0890000D","Hrn053","64","Illusory Flute+"
"08900148","W_Horn_328","0890000D","Hrn053","65","Nightmare Flute"
"08900149","W_Horn_329","0890000D","Hrn053","66","Nightmare Flute+"
"0890014A","W_Horn_330","08900039","Hrn111","67","Bloom Snow Flute"
"0890014B","W_Horn_331","08900039","Hrn111","68","Bloom Snow Flute+"
"0890014C","W_Horn_332","08900039","Hrn111","69","Flicker Blizzard Flute"
"0890014D","W_Horn_333","08900013","Hrn059","76","Fortissimo+"
"0890014E","W_Horn_334","08900013","Hrn059","77","Rinforzato"
"0890014F","W_Horn_335","08900013","Hrn059","78","Rinforzato+"
"08900150","W_Horn_336","08900036","Hrn108","79","Grundner Flap"
"08900151","W_Horn_337","08900036","Hrn108","80","Grundner Flap+"
"08900152","W_Horn_338","08900036","Hrn108","81","Grünlicht Flap"
"08900153","W_Horn_339","0890003D","Hrn115","82","Frostmoon Wailer"
"08900154","W_Horn_340","0890003D","Hrn115","83","Frostmoon Wailer+"
"08900155","W_Horn_341","0890003D","Hrn115","84","Harmonic Resonance"
"08900156","W_Horn_342","08900004","Hrn013","88","Horn of Deprivation"
"08900157","W_Horn_343","08900004","Hrn013","89","Horn of Deprivation+"
"08900158","W_Horn_344","08900004","Hrn013","90","Avidya Harmonic"
"08900159","W_Horn_345","08900008","Hrn031","95","Datura Lurr+"
"0890015A","W_Horn_346","08900008","Hrn031","96","Datura Accelerando"
"0890015B","W_Horn_347","08900008","Hrn031","97","Datura Accelerando+"
"0890015C","W_Horn_348","08900009","Hrn034","101","Forte Flammenkornett+"
"0890015D","W_Horn_349","08900009","Hrn034","102","Horn of the Indomitable"
"0890015E","W_Horn_350","08900009","Hrn034","103","Horn of the Indomitable+"
"0890015F","W_Horn_351","08900001","Hrn002","107","Queen Chordmaker+"
"08900160","W_Horn_352","08900001","Hrn002","108","Queen's Harmonium"
"08900161","W_Horn_353","08900001","Hrn002","109","Queen's Harmonium+"
"08900162","W_Horn_354","08900040","Hrn118","111","Rosengitarre"
"08900163","W_Horn_355","08900040","Hrn118","112","Rosengitarre+"
"08900164","W_Horn_356","08900040","Hrn118","113","Rosenseele"
"08900165","W_Horn_357","0890001F","Hrn071","118","Sandcrier+"
"08900166","W_Horn_358","0890001F","Hrn071","119","Sandscreecher"
"08900167","W_Horn_359","0890001F","Hrn071","120","Sandscreecher+"
"08900168","W_Horn_360","0890000C","Hrn052","124","Amphibia Allargando+"
"08900169","W_Horn_361","0890000C","Hrn052","125","Amphibia Larghetto"
"0890016A","W_Horn_362","0890000C","Hrn052","126","Amphibia Larghetto+"
"0890016B","W_Horn_363","0890000B","Hrn051","130","Gale Horn+"
"0890016C","W_Horn_364","0890000B","Hrn051","131","Great Gale Horn"
"0890016D","W_Horn_365","0890001E","Hrn070","135","Droth Roar+"
"0890016E","W_Horn_366","0890001E","Hrn070","136","Echoing Droth Roar"
"0890016F","W_Horn_367","0890001E","Hrn070","137","Echoing Droth Roar+"
"08900170","W_Horn_368","0890003E","Hrn116","138","Golm Drum"
"08900171","W_Horn_369","0890003E","Hrn116","139","Golm Drum+"
"08900172","W_Horn_370","0890003E","Hrn116","140","Seismic Pauken"
"08900176","W_Horn_374","08900030","Hrn102","149","Shell Castanet"
"08900177","W_Horn_375","08900030","Hrn102","150","Shell Castanet+"
"08900178","W_Horn_376","08900030","Hrn102","151","Colored Castanet"
"08900179","W_Horn_377","08900035","Hrn107","152","Vadya Muse"
"0890017A","W_Horn_378","08900035","Hrn107","153","Vadya Muse+"
"0890017B","W_Horn_379","08900035","Hrn107","154","Allysyl Muse"
"0890017C","W_Horn_380","08900026","Hrn080","158","Duo Risoluto+"
"0890017D","W_Horn_381","08900026","Hrn080","159","Horned Tyrant's Horn"
"0890017E","W_Horn_382","08900026","Hrn080","160","Horned Tyrant's Horn+"
"0890017F","W_Horn_383","08900018","Hrn064","164","Feral Grunt"
"08900180","W_Horn_384","08900018","Hrn064","165","Feral Grunt+"
"08900181","W_Horn_385","08900018","Hrn064","166","Barbarian Grunt"
"08900182","W_Horn_386","08900044","Hrn122","146","Sonic Glass"
"08900183","W_Horn_387","08900044","Hrn122","147","Sonic Glass+"
"08900184","W_Horn_388","08900044","Hrn122","148","Glass Queen"
"08900185","W_Horn_389","08900024","Hrn077","170","Rathalos Feroce+"
"08900186","W_Horn_390","08900024","Hrn077","171","Ophelia's Grace"
"08900187","W_Horn_391","08900007","Hrn029","175","Kulu Grosso+"
"08900188","W_Horn_392","08900007","Hrn029","176","Kulu Katolos Mosso"
"08900189","W_Horn_393","08900020","Hrn072","180","Khezu Flute+"
"0890018A","W_Horn_394","08900020","Hrn072","181","Khezu Keen"
"0890018B","W_Horn_395","08900020","Hrn072","182","Khezu Keen+"
"0890018C","W_Horn_396","0890001C","Hrn068","189","Vicello Du Black"
"0890018D","W_Horn_397","0890001C","Hrn068","190","Vicello Tre Black"
"0890018E","W_Horn_398","0890001C","Hrn068","191","Vicello Kvar Black"
"0890018F","W_Horn_399","0890001A","Hrn066","195","Vicello Du Green"
"08900190","W_Horn_400","0890001A","Hrn066","196","Vicello Tre Green"
"08900191","W_Horn_401","0890001B","Hrn067","200","Vicello Du White"
"08900192","W_Horn_402","0890001B","Hrn067","201","Vicello Tre White"
"08900193","W_Horn_403","0890000E","Hrn054","205","Sinister Shadestrum+"
"08900194","W_Horn_404","0890000E","Hrn054","206","Mighty Souleraser"
"08900195","W_Horn_405","08900038","Hrn110","207","Devil's Lute"
"08900196","W_Horn_406","08900029","Hrn083","217","Denden Doomsounder+"
"08900197","W_Horn_407","08900029","Hrn083","218","Denden Delugesong"
"08900198","W_Horn_408","08900010","Hrn056","223","Skytremor Typhoon"
"0890019A","W_Horn_410","08900002","Hrn006","230","Baselsium Rookslayer"
"0890019B","W_Horn_411","0890003B","Hrn113","231","Bazel Valdi Rooksearer"
"0890019C","W_Horn_412","08900011","Hrn057","226","Skytremor Rumble"
"0890019E","W_Horn_414","08900027","Hrn081","234","Daora's Baphophone+"
"0890019F","W_Horn_415","08900027","Hrn081","235","Daora's Diabassoon"
"089001A0","W_Horn_416","08900000","Hrn001","238","Teostra's Orphée+"
"089001A1","W_Horn_417","08900000","Hrn001","239","Teostra's Musica"
"089001A2","W_Horn_418","08900028","Hrn082","242","Cursed Ocarina+"
"089001A3","W_Horn_419","08900028","Hrn082","243","Genie's Ocarina"
"089001A4","W_Horn_420","0890002A","Hrn084","246","Crimson Clearwing"
"089001A5","W_Horn_421","08900033","Hrn105","208","Kummerklang"
"089001A6","W_Horn_422","08900033","Hrn105","209","Kummerklang+"
"089001A7","W_Horn_423","08900033","Hrn105","210","Trauerklang"
"089001A8","W_Horn_424","08900034","Hrn106","211","La Sépulture"
"089001A9","W_Horn_425","08900034","Hrn106","212","Le Grégorien"
"089001AA","W_Horn_426","0890003F","Hrn117","247","Abyssal Hollow"
"089001AB","W_Horn_427","08900031","Hrn103","219","Demonlord Djembe"
"089001AC","W_Horn_428","08900016","Hrn062","253","Toxic Fungasax+"
"089001AE","W_Horn_430","08900016","Hrn062","254","Mycotoxic Fungasax"
"089001AF","W_Horn_431","08900015","Hrn061","259","Magia Charmbell+"
"089001B1","W_Horn_433","08900015","Hrn061","260","Bell of Laertes"
"089001B2","W_Horn_434","08900017","Hrn063","264","Hamlet's Horn"
"089001B4","W_Horn_436","08900017","Hrn063","265","Gossamer Cornupion"
"089001B5","W_Horn_437","0890002B","Hrn086","269","Bombadgy's Cry+"
"089001B6","W_Horn_438","0890002B","Hrn086","270","Raccoon Dog Auldhorn"
"089001B7","W_Horn_439","08900042","Hrn120","271","Royal Order's Horn"
"089001B9","W_Horn_441","08900042","Hrn120","272","Royal Order's Horn+"
"089001BA","W_Horn_442","08900043","Hrn121","273","Antique Machina HH"
"089001BB","W_Horn_443","08900041","Hrn119","114","Kaktus Seele"
"089001BC","W_Horn_444","0890002F","Hrn101","110","Gold Chordmaker"
"089001BE","W_Horn_446","08900032","Hrn104","91","Namalsadirah's Asterism"
"089001C5","W_Horn_453","0890002D","Hrn088","3","Champion Horn II"
"089001C6","W_Horn_454","0890002D","Hrn088","4","Champion Horn III"
"089001C7","W_Horn_455","0890002D","Hrn088","5","Guardian Horn"
"089001CB","W_Horn_459","08900045","Hrn123","296","Lost Code: Alos"
"089001CC","W_Horn_460","08900047","Hrn125","213","Grimm/Joie"
"089001CD","W_Horn_461","08900046","Hrn124","297","Stuffed Tigrex"
"089001CE","W_Horn_462","08900048","Hrn126","248","Sonorous Eisfyl"
"089001CF","W_Horn_463","08900049","Hrn127","249","Autumn Lute"
"089001D0","W_Horn_464","0890004A","Hrn128","17","Silver Smasher"
