"Weapon ID","Enum Name","Model ID","Model Name","Sort ID","Weapon Name"
"08500035","W_LongSword_053","08500010","L_Swd054","230","Sinister Long Sword II"
"08500036","W_LongSword_054","08500010","L_Swd054","231","Sinister Shade Sword"
"08500037","W_LongSword_055","08500011","L_Swd055","51","Almudron Blade I"
"08500038","W_LongSword_056","08500011","L_Swd055","52","Almudron Blade II"
"08500039","W_LongSword_057","08500011","L_Swd055","53","Doom Bringer Blade"
"0850003A","W_LongSword_058","08500012","L_Swd056","247","Azure Elder Long Sword I"
"0850003B","W_LongSword_059","08500012","L_Swd056","248","Azure Elder Long Sword II"
"0850003C","W_LongSword_060","08500012","L_Swd056","249","Abyssal Gale Sword"
"0850003D","W_LongSword_061","08500013","L_Swd057","251","Thunderbolt Long Sword I"
"0850003E","W_LongSword_062","08500013","L_Swd057","252","Abyssal Storm Sword"
"0850003F","W_LongSword_063","0850002B","L_Swd087","271","Redwing Long Sword I"
"08500040","W_LongSword_064","0850002B","L_Swd087","272","Reddnaught Blade"
"08500041","W_LongSword_065","0850001B","L_Swd068","178","Anteka Blade I"
"08500042","W_LongSword_066","0850001B","L_Swd068","179","Anteka Blade II"
"08500043","W_LongSword_067","0850001B","L_Swd068","180","Anteka Rack"
"08500044","W_LongSword_068","0850001C","L_Swd069","202","Arzuros Naginata I"
"08500045","W_LongSword_069","0850001C","L_Swd069","203","Arzuros Naginata II"
"08500046","W_LongSword_070","0850001C","L_Swd069","204","Arzuros Strikequill"
"08500047","W_LongSword_071","0850001D","L_Swd070","158","Ananta Blade I"
"08500048","W_LongSword_072","0850001D","L_Swd070","159","Ananta Blade II"
"08500049","W_LongSword_073","0850001D","L_Swd070","160","Shadow Slasher"
"0850004A","W_LongSword_074","0850001E","L_Swd071","29","Ivory Rabbit I"
"0850004B","W_LongSword_075","0850001E","L_Swd071","30","Ivory Rabbit II"
"0850004C","W_LongSword_076","0850001E","L_Swd071","31","Iced Rabbit"
"0850004D","W_LongSword_077","0850001F","L_Swd072","129","Canine Katana I"
"0850004E","W_LongSword_078","0850001F","L_Swd072","130","Canine Katana II"
"0850004F","W_LongSword_079","0850001F","L_Swd072","131","Gnash Katana"
"08500050","W_LongSword_080","08500020","L_Swd073","153","Wroggi Sword I"
"08500051","W_LongSword_081","08500020","L_Swd073","154","Wroggi Sword II"
"08500052","W_LongSword_082","08500020","L_Swd073","155","Poison Barb"
"08500053","W_LongSword_083","08500008","L_Swd030","95","Kulu Katana I"
"08500054","W_LongSword_084","08500008","L_Swd030","96","Kulu Katana II"
"08500055","W_LongSword_085","08500008","L_Swd030","97","Kulu Slicer"
"08500056","W_LongSword_086","08500021","L_Swd074","193","Drowning Shaft I"
"08500057","W_LongSword_087","08500021","L_Swd074","194","Drowning Shaft II"
"08500058","W_LongSword_088","08500021","L_Swd074","195","Douser Bardiche"
"08500059","W_LongSword_089","08500022","L_Swd075","40","Castello Saif I"
"0850005A","W_LongSword_090","08500022","L_Swd075","41","Castello Saif II"
"0850005B","W_LongSword_091","08500022","L_Swd075","42","Castellum Long Sword"
"0850005C","W_LongSword_092","08500009","L_Swd031","172","Jyura Saber I"
"0850005D","W_LongSword_093","08500009","L_Swd031","173","Jyura Saber II"
"0850005E","W_LongSword_094","08500009","L_Swd031","174","Jyura Reaver"
"0850005F","W_LongSword_095","08500023","L_Swd076","46","Gigant Makra I"
"08500060","W_LongSword_096","08500023","L_Swd076","47","Gigant Makra II"
"08500061","W_LongSword_097","08500023","L_Swd076","48","Titanic Makra"
"08500062","W_LongSword_098","08500002","L_Swd007","109","Wyvern Blade Verde I"
"08500063","W_LongSword_099","08500002","L_Swd007","110","Wyvern Blade Verde II"
"08500064","W_LongSword_100","08500002","L_Swd007","111","Wyvern Blade Holly"
"08500065","W_LongSword_101","08500024","L_Swd077","147","Bastine Edge I"
"08500066","W_LongSword_102","08500024","L_Swd077","148","Bastine Edge II"
"08500067","W_LongSword_103","08500024","L_Swd077","149","Bastizan Edge"
"08500068","W_LongSword_104","0850000A","L_Swd032","166","Spark Slicer I"
"08500069","W_LongSword_105","0850000A","L_Swd032","167","Spark Slicer II"
"0850006A","W_LongSword_106","0850000A","L_Swd032","168","Shocking Slicer"
"0850006B","W_LongSword_107","0850000B","L_Swd033","141","Flammenschwert I"
"0850006C","W_LongSword_108","0850000B","L_Swd033","142","Flammenschwert II"
"0850006D","W_LongSword_109","0850000B","L_Swd033","143","Fervid Flammenschwert"
"0850006E","W_LongSword_110","08500004","L_Swd015","82","Hidden Saber I"
"0850006F","W_LongSword_111","08500004","L_Swd015","83","Hidden Saber II"
"08500070","W_LongSword_112","08500004","L_Swd015","84","Deepest Night"
"08500071","W_LongSword_113","08500025","L_Swd079","75","Kakaru Kumo Naki I"
"08500072","W_LongSword_114","08500025","L_Swd079","76","Kakaru Kumo Naki II"
"08500073","W_LongSword_115","08500025","L_Swd079","77","Tamonowo"
"08500074","W_LongSword_116","08500000","L_Swd003","120","Wyvern Blade Blood I"
"08500075","W_LongSword_117","08500000","L_Swd003","121","Wyvern Blade Blood II"
"08500076","W_LongSword_118","08500000","L_Swd003","122","Wyvern Blade Maple"
"08500077","W_LongSword_119","08500026","L_Swd080","18","Usurper Boltslicer I"
"08500078","W_LongSword_120","08500026","L_Swd080","19","Usurper Boltslicer II"
"08500079","W_LongSword_121","08500026","L_Swd080","20","Despot Boltbreaker"
"0850007A","W_LongSword_122","08500003","L_Swd014","69","Tigrine Edge I"
"0850007B","W_LongSword_123","08500003","L_Swd014","70","Tigrine Edge II"
"0850007C","W_LongSword_124","08500003","L_Swd014","71","Tigrine Need"
"0850007D","W_LongSword_125","08500027","L_Swd082","259","Icesteel Blade I"
"0850007E","W_LongSword_126","08500027","L_Swd082","260","Daora's Raid"
"0850007F","W_LongSword_127","08500028","L_Swd083","263","Imperial Saber I"
"08500080","W_LongSword_128","08500028","L_Swd083","264","Imperial Shimmer"
"08500081","W_LongSword_129","08500029","L_Swd084","267","Mirage Finsword I"
"08500082","W_LongSword_130","08500029","L_Swd084","268","Phantom Mirage"
"08500083","W_LongSword_131","0850002A","L_Swd085","241","Demon Halberd I"
"08500084","W_LongSword_132","0850002A","L_Swd085","242","Demon Halberd II"
"08500085","W_LongSword_133","0850002A","L_Swd085","243","Great Demon Halberd"
"08500086","W_LongSword_134","08500001","L_Swd006","254","Rookslayer Saber I"
"08500087","W_LongSword_135","08500001","L_Swd006","255","Rookslayer Saber II"
"08500088","W_LongSword_136","08500001","L_Swd006","256","Bazel Varga Rookslayer"
"08500089","W_LongSword_137","0850002D","L_Swd089","294","Rampage Blade IV"
"0850008A","W_LongSword_138","0850002D","L_Swd089","295","Rampage Blade V"
"0850008B","W_LongSword_139","0850002F","L_Swd091","1","Defender Long Sword I"
"0850008C","W_LongSword_140","0850002F","L_Swd091","2","Champion Long Sword"
"0850008D","W_LongSword_141","0850002E","L_Swd090","297","Azure Star Blade I"
"0850008E","W_LongSword_142","0850002E","L_Swd090","298","Azure Star "Dragon Dance""
"0850012C","W_LongSword_300","08500030","L_Swd100","12","Kamura Warrior Rapier"
"0850012D","W_LongSword_301","08500030","L_Swd100","13","Kamura Warrior Rapier+"
"0850012E","W_LongSword_302","08500030","L_Swd100","14","Fine Kamura Rapier"
"0850012F","W_LongSword_303","08500026","L_Swd080","21","Despot Boltbreaker+"
"08500130","W_LongSword_304","08500026","L_Swd080","22","Oppressor's Law"
"08500131","W_LongSword_305","0850000E","L_Swd052","26","Dayspring Blade"
"08500132","W_LongSword_306","0850000E","L_Swd052","27","Dayspring Blade+"
"08500133","W_LongSword_307","0850000E","L_Swd052","28","Dawnlight Blade"
"08500134","W_LongSword_308","0850001E","L_Swd071","32","Iced Rabbit+"
"08500135","W_LongSword_309","0850001E","L_Swd071","33","Inaba's Thorns"
"08500136","W_LongSword_310","08500015","L_Swd060","37","Imperial Sword II"
"08500137","W_LongSword_311","08500015","L_Swd060","38","Imperial Sword III"
"08500138","W_LongSword_312","08500015","L_Swd060","39","Adamantine Lodestar"
"08500139","W_LongSword_313","08500040","L_Swd116","15","Duke's Sinclair"
"0850013A","W_LongSword_314","08500040","L_Swd116","16","Fissureforce"
"0850013B","W_LongSword_315","08500022","L_Swd075","43","Barroth Castillo"
"0850013C","W_LongSword_316","08500022","L_Swd075","44","Barroth Castillo+"
"0850013D","W_LongSword_317","08500022","L_Swd075","45","Barroth Velberg"
"0850013E","W_LongSword_318","08500023","L_Swd076","49","Titanic Makra+"
"0850013F","W_LongSword_319","08500023","L_Swd076","50","Makra's Basalt"
"08500140","W_LongSword_320","08500011","L_Swd055","54","Death Bringer Blade"
"08500141","W_LongSword_321","08500011","L_Swd055","55","Death Bringer Blade+"
"08500142","W_LongSword_322","08500011","L_Swd055","56","Abyss Bringer Blade"
"08500143","W_LongSword_323","0850003E","L_Swd114","57","Magma Disaster"
"08500144","W_LongSword_324","0850003E","L_Swd114","59","Volcanic Apocalypse"
"08500148","W_LongSword_328","0850003A","L_Swd110","66","Wyvern Blade "Peridot""
"08500149","W_LongSword_329","0850003A","L_Swd110","67","Wyvern Blade "Peridot"+"
"0850014A","W_LongSword_330","0850003A","L_Swd110","68","Wyvern Blade "Alexa""
"0850014B","W_LongSword_331","08500003","L_Swd014","72","Tigrine Need+"
"0850014C","W_LongSword_332","08500003","L_Swd014","73","Desperate Roar"
"0850014D","W_LongSword_333","08500003","L_Swd014","74","Desperate Roar+"
"0850014E","W_LongSword_334","08500025","L_Swd079","78","Tamonowo+"
"0850014F","W_LongSword_335","08500025","L_Swd079","79","Tamonowo Zekkarei"
"08500150","W_LongSword_336","08500025","L_Swd079","80","Tamonowo Zekkarei+"
"08500151","W_LongSword_337","0850003B","L_Swd111","81","Pure Sword Ichimonji"
"08500152","W_LongSword_338","08500004","L_Swd015","85","Darkest Night"
"08500153","W_LongSword_339","08500004","L_Swd015","86","Darkest Night+"
"08500154","W_LongSword_340","08500004","L_Swd015","87","Avidya Saber"
"08500155","W_LongSword_341","08500014","L_Swd059","92","Devil Slicer+"
"08500156","W_LongSword_342","08500014","L_Swd059","93","True Devil Slicer"
"08500157","W_LongSword_343","08500014","L_Swd059","94","True Devil Slicer+"
"08500158","W_LongSword_344","08500008","L_Swd030","98","Kulu Slicer+"
"08500159","W_LongSword_345","08500008","L_Swd030","99","Kulu Katolos Seif"
"0850015A","W_LongSword_346","08500016","L_Swd061","103","Icebloom"
"0850015B","W_LongSword_347","08500016","L_Swd061","104","Icebloom+"
"0850015C","W_LongSword_348","08500016","L_Swd061","105","Frostveldt"
"0850015D","W_LongSword_349","08500041","L_Swd117","106","Frostmoon Paleblade"
"0850015E","W_LongSword_350","08500041","L_Swd117","107","Frostmoon Paleblade+"
"0850015F","W_LongSword_351","08500041","L_Swd117","108","Moonbrand "Lua Cheia""
"08500160","W_LongSword_352","08500002","L_Swd007","112","Wyvern Blade Holly+"
"08500161","W_LongSword_353","08500002","L_Swd007","113","Wyvern Blade "Jade""
"08500162","W_LongSword_354","08500002","L_Swd007","114","Wyvern Blade "Jade"+"
"08500163","W_LongSword_355","08500044","L_Swd120","116","Rosenfader"
"08500164","W_LongSword_356","08500044","L_Swd120","117","Rosenfader+"
"08500165","W_LongSword_357","08500044","L_Swd120","118","Rosenhimmel"
"08500166","W_LongSword_358","08500000","L_Swd003","123","Wyvern Blade "Maple"+"
"08500167","W_LongSword_359","08500000","L_Swd003","124","Wyvern Blade "Scarlet""
"08500168","W_LongSword_360","0850001F","L_Swd072","132","Gnash Katana+"
"08500169","W_LongSword_361","0850001F","L_Swd072","133","Sunderer"
"0850016A","W_LongSword_362","0850001F","L_Swd072","134","Sunderer+"
"0850016B","W_LongSword_363","08500039","L_Swd109","135","Khanga Edge"
"0850016C","W_LongSword_364","08500039","L_Swd109","136","Khanga Edge+"
"0850016D","W_LongSword_365","08500039","L_Swd109","137","Khanga Rebellion"
"0850016E","W_LongSword_366","08500048","L_Swd124","138","Black Katana Mk.I"
"0850016F","W_LongSword_367","08500048","L_Swd124","139","Black Katana Mk.I+"
"08500170","W_LongSword_368","08500048","L_Swd124","140","Final Black Katana"
"08500171","W_LongSword_369","0850000B","L_Swd033","144","Fervid Flammenschwert+"
"08500172","W_LongSword_370","0850000B","L_Swd033","145","Lohenschwert"
"08500173","W_LongSword_371","0850000B","L_Swd033","146","Lohenschwert+"
"08500174","W_LongSword_372","08500024","L_Swd077","150","Bastiana Saber"
"08500175","W_LongSword_373","08500024","L_Swd077","151","Bastiana Saber+"
"08500176","W_LongSword_374","08500024","L_Swd077","152","Amberfang Gelfidall"
"08500177","W_LongSword_375","08500020","L_Swd073","156","Poison Barb+"
"08500178","W_LongSword_376","08500020","L_Swd073","157","Belladonna's Bite"
"08500179","W_LongSword_377","0850001D","L_Swd070","161","Shadow Slasher+"
"0850017A","W_LongSword_378","0850001D","L_Swd070","162","Spiritbinder"
"0850017B","W_LongSword_379","0850000A","L_Swd032","169","Shocking Slicer+"
"0850017C","W_LongSword_380","0850000A","L_Swd032","170","Shockstrike"
"0850017D","W_LongSword_381","0850000A","L_Swd032","171","Shockstrike+"
"0850017E","W_LongSword_382","08500009","L_Swd031","175","Jyura Reaver+"
"0850017F","W_LongSword_383","08500009","L_Swd031","176","Valtos Slough"
"08500180","W_LongSword_384","08500009","L_Swd031","177","Valtos Slough+"
"08500181","W_LongSword_385","0850001B","L_Swd068","181","Great Anteka Blade"
"08500182","W_LongSword_386","0850001B","L_Swd068","182","Great Anteka Blade+"
"08500183","W_LongSword_387","0850001B","L_Swd068","183","King Anteka Blade"
"08500184","W_LongSword_388","0850000F","L_Swd053","187","Illusory Frilled Slash+"
"08500185","W_LongSword_389","0850000F","L_Swd053","188","Nightmare Frilled Slash"
"08500186","W_LongSword_390","0850000F","L_Swd053","189","Nightmare Frilled Slash+"
"08500187","W_LongSword_391","0850003D","L_Swd113","190","Bloom Snow Slash"
"08500188","W_LongSword_392","0850003D","L_Swd113","191","Bloom Snow Slash+"
"08500189","W_LongSword_393","0850003D","L_Swd113","192","Flicker Blizzard Slash"
"0850018A","W_LongSword_394","08500021","L_Swd074","196","Douser Bardiche+"
"0850018B","W_LongSword_395","08500021","L_Swd074","197","Wasserfallis"
"0850018C","W_LongSword_396","08500021","L_Swd074","198","Wasserfallis+"
"0850018D","W_LongSword_397","08500042","L_Swd118","199","Golm Cutter"
"0850018E","W_LongSword_398","08500042","L_Swd118","200","Golm Cutter+"
"0850018F","W_LongSword_399","08500042","L_Swd118","201","Titanfeller"
"08500190","W_LongSword_400","0850001C","L_Swd069","205","Arzuros Strikequill+"
"08500191","W_LongSword_401","0850001C","L_Swd069","206","Arzuros Telltail"
"08500192","W_LongSword_402","0850000D","L_Swd051","210","Gale Scimitar+"
"08500193","W_LongSword_403","0850000D","L_Swd051","211","Reaper Blade Boldus"
"08500194","W_LongSword_404","08500017","L_Swd062","214","Tormentor+"
"08500195","W_LongSword_405","08500017","L_Swd062","215","Darkness Within"
"08500196","W_LongSword_406","08500017","L_Swd062","216","Darkness Within+"
"08500197","W_LongSword_407","08500033","L_Swd103","217","Crab Cutter"
"08500198","W_LongSword_408","08500033","L_Swd103","218","Crab Cutter+"
"08500199","W_LongSword_409","08500033","L_Swd103","219","Daimyo Cutter"
"0850019A","W_LongSword_410","08500034","L_Swd104","220","Ceanataur Cutter"
"0850019B","W_LongSword_411","08500034","L_Swd104","221","Ceanataur Cutter+"
"0850019C","W_LongSword_412","08500034","L_Swd104","222","Killer's Sickle"
"0850019D","W_LongSword_413","08500019","L_Swd064","226","Jinxmonger"
"0850019E","W_LongSword_414","08500019","L_Swd064","227","Jinxmonger+"
"085001A0","W_LongSword_416","08500019","L_Swd064","228","Malicemonger"
"085001A1","W_LongSword_417","08500010","L_Swd054","232","Sinister Shade Sword+"
"085001A2","W_LongSword_418","08500010","L_Swd054","233","Tormented Shade Sword"
"085001A3","W_LongSword_419","0850003C","L_Swd112","234","Devil's Deal"
"085001A4","W_LongSword_420","0850002A","L_Swd085","244","Great Demon Halberd+"
"085001A5","W_LongSword_421","0850002A","L_Swd085","245","Evil Demon Halberd"
"085001A6","W_LongSword_422","08500012","L_Swd056","250","Pandemonium"
"085001A8","W_LongSword_424","08500001","L_Swd006","257","Bazel Jarre Blazer"
"085001A9","W_LongSword_425","0850003F","L_Swd115","258","Bazel Prozio Rooksearer"
"085001AA","W_LongSword_426","08500013","L_Swd057","253","Torrential Hail"
"085001AC","W_LongSword_428","08500027","L_Swd082","261","Daora's Raid+"
"085001AD","W_LongSword_429","08500027","L_Swd082","262","Daora's Storm"
"085001AE","W_LongSword_430","08500028","L_Swd083","265","Imperial Shimmer+"
"085001AF","W_LongSword_431","08500028","L_Swd083","266","Imperial Flickerflame"
"085001B0","W_LongSword_432","08500029","L_Swd084","269","Phantom Mirage+"
"085001B1","W_LongSword_433","08500029","L_Swd084","270","Skulduggery"
"085001B2","W_LongSword_434","0850002B","L_Swd087","273","Red Flash"
"085001B3","W_LongSword_435","08500037","L_Swd107","235","Stahlfakt"
"085001B4","W_LongSword_436","08500037","L_Swd107","236","Stahlfakt+"
"085001B5","W_LongSword_437","08500037","L_Swd107","237","Stahlurteil"
"085001B6","W_LongSword_438","08500038","L_Swd108","238","La Justicière"
"085001B7","W_LongSword_439","08500038","L_Swd108","239","Le Décalogue"
"085001B8","W_LongSword_440","08500043","L_Swd119","274","Abyssal Flicker"
"085001B9","W_LongSword_441","08500035","L_Swd105","246","Demonlord Halberd"
"085001BA","W_LongSword_442","0850001A","L_Swd067","281","Squawkscythe+"
"085001BC","W_LongSword_444","0850001A","L_Swd067","282","Screakscythe"
"085001BD","W_LongSword_445","0850002C","L_Swd088","286","Kamura's Inheritance+"
"085001BF","W_LongSword_447","0850002C","L_Swd088","287","Kamura's Legacy"
"085001C0","W_LongSword_448","08500046","L_Swd122","288","Royal Order's Claymore"
"085001C2","W_LongSword_450","08500046","L_Swd122","289","Royal Order's Claymore+"
"085001C3","W_LongSword_451","08500047","L_Swd123","290","Antique Machina LS"
"085001C4","W_LongSword_452","08500045","L_Swd121","119","Kaktus Himmel"
"085001C5","W_LongSword_453","08500032","L_Swd102","125","Wyvern Blade "Pale""
"085001C6","W_LongSword_454","08500031","L_Swd101","115","Wyvern Blade "Luna""
"085001C8","W_LongSword_456","08500036","L_Swd106","88","Megrez's Asterism"
"085001CF","W_LongSword_463","0850002F","L_Swd091","3","Champion Long Sword II"
"085001D0","W_LongSword_464","0850002F","L_Swd091","4","Champion Long Sword III"
"085001D1","W_LongSword_465","0850002F","L_Swd091","5","Guardian Long Sword"
"085001D2","W_LongSword_466","0850003E","L_Swd114","58","Magma Disaster+"
"085001D6","W_LongSword_470","08500049","L_Swd125","310","Lost Code: Kiri"
"085001D7","W_LongSword_471","0850004B","L_Swd127","240","Chaos/Loi"
"085001D8","W_LongSword_472","0850004A","L_Swd126","311","Stuffed Nargacuga"
"085001D9","W_LongSword_473","0850004C","L_Swd128","275","Reverent Elusarca"
"085001DA","W_LongSword_474","0850004D","L_Swd129","276","Ominous Spring"
"085001DB","W_LongSword_475","0850004E","L_Swd130","17","Silver Severer"
