"Weapon ID","Enum Name","Model ID","Model Name","Sort ID","Weapon Name"
"08300043","W_Hammer_067","08300011","Ham057","244","Azure Elder Hammer II"
"08300044","W_Hammer_068","08300011","Ham057","245","Abyssal Gale Mauler"
"08300045","W_Hammer_069","08300012","Ham058","247","Thunderbolt Hammer I"
"08300046","W_Hammer_070","08300012","Ham058","248","Abyssal Storm Mauler"
"08300047","W_Hammer_071","0830002D","Ham088","262","Redwing Drill I"
"08300048","W_Hammer_072","0830002D","Ham088","263","Reddnaught Hammer"
"08300049","W_Hammer_073","0830001C","Ham069","232","Egg Hammer I"
"0830004A","W_Hammer_074","0830001C","Ham069","233","Egg Hammer II"
"0830004B","W_Hammer_075","0830001C","Ham069","234","Gargwa Hammer"
"0830004C","W_Hammer_076","0830001D","Ham070","104","Unbearable Hammer I"
"0830004D","W_Hammer_077","0830001D","Ham070","105","Unbearable Hammer II"
"0830004E","W_Hammer_078","0830001D","Ham070","106","Barbearic Hammer"
"0830004F","W_Hammer_079","0830001E","Ham071","49","Wroggi Hammer I"
"08300050","W_Hammer_080","0830001E","Ham071","50","Wroggi Hammer II"
"08300051","W_Hammer_081","0830001E","Ham071","51","Dirty Hammer"
"08300052","W_Hammer_082","08300006","Ham027","93","Kulu Bludgeon I"
"08300053","W_Hammer_083","08300006","Ham027","94","Kulu Bludgeon II"
"08300054","W_Hammer_084","08300006","Ham027","95","Kulu Crusher"
"08300055","W_Hammer_085","0830001F","Ham072","193","Droth Splashhammer I"
"08300056","W_Hammer_086","0830001F","Ham072","194","Droth Splashhammer II"
"08300057","W_Hammer_087","0830001F","Ham072","195","Ludroth Dousehammer"
"08300058","W_Hammer_088","08300020","Ham073","214","Carapace Hammer I"
"08300059","W_Hammer_089","08300020","Ham073","215","Carapace Hammer II"
"0830005A","W_Hammer_090","08300020","Ham073","216","Barroth Hammer"
"0830005B","W_Hammer_091","08300021","Ham074","118","Bag o' Horrors I"
"0830005C","W_Hammer_092","08300021","Ham074","119","Bag o' Horrors II"
"0830005D","W_Hammer_093","08300021","Ham074","120","Bag o' Thunder"
"0830005E","W_Hammer_094","08300022","Ham075","188","Calamitous Portent I"
"0830005F","W_Hammer_095","08300022","Ham075","189","Calamitous Portent II"
"08300060","W_Hammer_096","08300022","Ham075","190","Catastrophic Portent"
"08300061","W_Hammer_097","08300023","Ham076","25","Binding Bludgeon I"
"08300062","W_Hammer_098","08300023","Ham076","26","Binding Bludgeon II"
"08300063","W_Hammer_099","08300023","Ham076","27","Armored Gogue"
"08300064","W_Hammer_100","08300007","Ham028","157","Pukei Hammer I"
"08300065","W_Hammer_101","08300007","Ham028","158","Pukei Hammer II"
"08300066","W_Hammer_102","08300007","Ham028","159","Datura Club"
"08300067","W_Hammer_103","08300024","Ham077","163","Basarios Blow I"
"08300068","W_Hammer_104","08300024","Ham077","164","Basarios Blow II"
"08300069","W_Hammer_105","08300024","Ham077","165","Basarios Bash"
"0830006A","W_Hammer_106","08300009","Ham043","87","Glacial Bash I"
"0830006B","W_Hammer_107","08300009","Ham043","88","Glacial Bash II"
"0830006C","W_Hammer_108","08300009","Ham043","89","Glacial Crunch"
"0830006D","W_Hammer_109","08300008","Ham030","81","Flaming Fury I"
"0830006E","W_Hammer_110","08300008","Ham030","82","Flaming Fury II"
"0830006F","W_Hammer_111","08300008","Ham030","83","Phoenix Fury"
"08300070","W_Hammer_112","08300002","Ham012","207","Hidden Breaker I"
"08300071","W_Hammer_113","08300002","Ham012","208","Hidden Breaker II"
"08300072","W_Hammer_114","08300002","Ham012","209","Night Eternal"
"08300073","W_Hammer_115","08300025","Ham079","18","Purity Hammer I"
"08300074","W_Hammer_116","08300025","Ham079","19","Purity Hammer II"
"08300075","W_Hammer_117","08300025","Ham079","20","Sinter Hammer"
"08300076","W_Hammer_118","08300026","Ham080","166","Red Bludgeon I"
"08300077","W_Hammer_119","08300026","Ham080","167","Red Bludgeon II"
"08300078","W_Hammer_120","08300026","Ham080","168","Huracan Hammer"
"08300079","W_Hammer_121","08300027","Ham081","183","Usurper's Thunder I"
"0830007A","W_Hammer_122","08300027","Ham081","184","Usurper's Thunder II"
"0830007B","W_Hammer_123","08300027","Ham081","185","Despot's Crackle"
"0830007C","W_Hammer_124","08300028","Ham082","75","Striped Striker I"
"0830007D","W_Hammer_125","08300028","Ham082","76","Striped Striker II"
"0830007E","W_Hammer_126","08300028","Ham082","77","Tigrex Hammer"
"0830007F","W_Hammer_127","08300029","Ham083","139","Diablos Hammer I"
"08300080","W_Hammer_128","08300029","Ham083","140","Diablos Hammer II"
"08300081","W_Hammer_129","08300029","Ham083","141","Diablos Tail"
"08300082","W_Hammer_130","08300000","Ham001","250","Icesteel Hammer I"
"08300083","W_Hammer_131","08300000","Ham001","251","Daora's Colossus"
"08300084","W_Hammer_132","0830002A","Ham084","254","Teostra Cratermaker I"
"08300085","W_Hammer_133","0830002A","Ham084","255","Teostra Cratergouger"
"08300086","W_Hammer_134","0830002B","Ham085","258","Genie's Expanse I"
"08300087","W_Hammer_135","0830002B","Ham085","259","Diamalto's Dream"
"08300088","W_Hammer_136","0830002C","Ham086","237","Mane Malice I"
"08300089","W_Hammer_137","0830002C","Ham086","238","Mane Malice II"
"0830008A","W_Hammer_138","0830002C","Ham086","239","Mane Malice Rajang"
"0830008B","W_Hammer_139","0830002E","Ham089","290","Rampage Hammer IV"
"0830008C","W_Hammer_140","0830002E","Ham089","291","Rampage Hammer V"
"0830008D","W_Hammer_141","0830002F","Ham090","1","Defender Hammer I"
"0830008E","W_Hammer_142","0830002F","Ham090","2","Champion Hammer"
"0830012C","W_Hammer_300","08300030","Ham100","12","Kamura Warrior Hammer"
"0830012D","W_Hammer_301","08300030","Ham100","13","Kamura Warrior Hammer+"
"0830012E","W_Hammer_302","08300030","Ham100","14","Fine Kamura Hammer"
"0830012F","W_Hammer_303","0830003E","Ham114","15","Duke Smiter"
"08300130","W_Hammer_304","0830003E","Ham114","16","Tooth Grinder"
"08300131","W_Hammer_305","08300025","Ham079","21","Sinter Hammer+"
"08300132","W_Hammer_306","08300025","Ham079","22","Enlightenment Hammer"
"08300133","W_Hammer_307","08300025","Ham079","23","Enlightenment Hammer+"
"08300134","W_Hammer_308","08300039","Ham109","24","Pure Hammer Mitama"
"08300135","W_Hammer_309","08300023","Ham076","28","Armored Gogue+"
"08300136","W_Hammer_310","08300023","Ham076","29","Armored Megagogue"
"08300137","W_Hammer_311","08300023","Ham076","30","Armored Megagogue+"
"08300138","W_Hammer_312","08300010","Ham056","34","Hell Bringer Hammer"
"08300139","W_Hammer_313","08300010","Ham056","35","Hell Bringer Hammer+"
"0830013A","W_Hammer_314","08300010","Ham056","36","Doomsday Hammer"
"0830013B","W_Hammer_315","0830003D","Ham113","37","Magma Masher"
"0830013C","W_Hammer_316","0830003D","Ham113","39","Volcanic Impact"
"0830013D","W_Hammer_317","0830000C","Ham052","43","Mighty Pronged Hammer"
"0830013E","W_Hammer_318","0830000C","Ham052","44","Mighty Pronged Hammer+"
"0830013F","W_Hammer_319","0830000C","Ham052","45","Hallowed Pronged Hammer"
"08300140","W_Hammer_320","0830003B","Ham111","46","Higher Pronged Hammer"
"08300141","W_Hammer_321","0830003B","Ham111","47","Higher Pronged Hammer+"
"08300142","W_Hammer_322","0830003B","Ham111","48","Peak Pronged Hammer"
"08300143","W_Hammer_323","0830001E","Ham071","52","Dirty Hammer+"
"08300144","W_Hammer_324","0830001E","Ham071","53","Heavy Hammer"
"08300145","W_Hammer_325","08300013","Ham059","57","Break Revolver"
"08300146","W_Hammer_326","08300013","Ham059","58","Break Revolver+"
"08300147","W_Hammer_327","08300013","Ham059","59","Burst Revolver"
"08300148","W_Hammer_328","08300014","Ham060","72","Super Nova+"
"08300149","W_Hammer_329","08300014","Ham060","73","Hyper Nova"
"0830014A","W_Hammer_330","08300014","Ham060","74","Hyper Nova+"
"0830014B","W_Hammer_331","08300038","Ham108","66","Astalos Sparkler"
"0830014C","W_Hammer_332","08300038","Ham108","67","Astalos Sparkler+"
"0830014D","W_Hammer_333","08300038","Ham108","68","Astalos Striker"
"0830014E","W_Hammer_334","08300028","Ham082","78","Tigrex Hammer+"
"0830014F","W_Hammer_335","08300028","Ham082","79","Huge Tigrex Hammer"
"08300150","W_Hammer_336","08300028","Ham082","80","Huge Tigrex Hammer+"
"08300151","W_Hammer_337","08300008","Ham030","84","Phoenix Fury+"
"08300152","W_Hammer_338","08300008","Ham030","85","Phoenix Testament"
"08300153","W_Hammer_339","08300008","Ham030","86","Phoenix Testament+"
"08300154","W_Hammer_340","08300009","Ham043","90","Glacial Blanche"
"08300155","W_Hammer_341","08300009","Ham043","91","Glacial Blanche+"
"08300156","W_Hammer_342","08300009","Ham043","92","Avalanche Ritter"
"08300157","W_Hammer_343","08300006","Ham027","96","Kulu Crusher+"
"08300158","W_Hammer_344","08300006","Ham027","97","Kulu Katolos Stick"
"08300159","W_Hammer_345","08300015","Ham061","101","Iron Devil's Respect"
"0830015A","W_Hammer_346","08300015","Ham061","102","Iron Devil's Respect+"
"0830015B","W_Hammer_347","08300015","Ham061","103","Iron Giant's Soul"
"0830015C","W_Hammer_348","0830001D","Ham070","107","Barbearic Hammer+"
"0830015D","W_Hammer_349","0830001D","Ham070","108","Bearly Eyhammer"
"0830015E","W_Hammer_350","0830000D","Ham053","112","Illusory Frilled Blow+"
"0830015F","W_Hammer_351","0830000D","Ham053","113","Nightmare Frilled Blow"
"08300160","W_Hammer_352","0830000D","Ham053","114","Nightmare Frilled Blow+"
"08300161","W_Hammer_353","0830003C","Ham112","115","Bloom Snow Blow"
"08300162","W_Hammer_354","0830003C","Ham112","116","Bloom Snow Blow+"
"08300163","W_Hammer_355","0830003C","Ham112","117","Flicker Blizzard Blow"
"08300164","W_Hammer_356","08300021","Ham074","121","Bag o' Thunder+"
"08300165","W_Hammer_357","08300021","Ham074","122","Bag o' Booms"
"08300166","W_Hammer_358","08300021","Ham074","123","Bag o' Booms+"
"08300167","W_Hammer_359","08300001","Ham007","127","Niflheim"
"08300168","W_Hammer_360","08300001","Ham007","128","Niflheim+"
"08300169","W_Hammer_361","08300001","Ham007","129","Pykrete Punisher"
"0830016A","W_Hammer_362","0830003F","Ham115","130","Hammer of Winter Moon"
"0830016B","W_Hammer_363","0830003F","Ham115","131","Hammer of Winter Moon+"
"0830016C","W_Hammer_364","0830003F","Ham115","132","Hammer of Snowfallen"
"0830016D","W_Hammer_365","08300032","Ham102","151","Ceanataur Head Axe"
"0830016E","W_Hammer_366","08300032","Ham102","152","Ceanataur Head Axe+"
"0830016F","W_Hammer_367","08300032","Ham102","153","Big Blue Chopper"
"08300170","W_Hammer_368","08300029","Ham083","142","Diablos Maul+"
"08300171","W_Hammer_369","08300029","Ham083","143","Finishing Hammer"
"08300172","W_Hammer_370","08300029","Ham083","144","Finishing Hammer+"
"08300173","W_Hammer_371","08300018","Ham064","148","Atlas Hammer+"
"08300174","W_Hammer_372","08300018","Ham064","149","Atlas Crusher"
"08300175","W_Hammer_373","08300018","Ham064","150","Atlas Crusher+"
"08300176","W_Hammer_374","08300037","Ham107","154","Matraca Hammer"
"08300177","W_Hammer_375","08300037","Ham107","155","Matraca Hammer+"
"08300178","W_Hammer_376","08300037","Ham107","156","Argyl Hammer"
"08300179","W_Hammer_377","08300007","Ham028","160","Datura Club+"
"0830017A","W_Hammer_378","08300007","Ham028","161","Datura Pounder"
"0830017B","W_Hammer_379","08300007","Ham028","162","Datura Pounder+"
"0830017C","W_Hammer_380","08300026","Ham080","169","Huracan Hammer+"
"0830017D","W_Hammer_381","08300026","Ham080","170","Rathalos Cosh"
"0830017E","W_Hammer_382","08300042","Ham118","172","Rosenhammer"
"0830017F","W_Hammer_383","08300042","Ham118","173","Rosenhammer+"
"08300180","W_Hammer_384","08300042","Ham118","174","Rosenunwetter"
"08300181","W_Hammer_385","0830000F","Ham055","180","Abominable Buster"
"08300182","W_Hammer_386","0830000F","Ham055","181","Abominable Buster+"
"08300183","W_Hammer_387","0830000F","Ham055","182","Abominable Avalanche"
"08300184","W_Hammer_388","08300027","Ham081","186","Despot's Crackle+"
"08300185","W_Hammer_389","08300027","Ham081","187","Oppressor's Sway"
"08300186","W_Hammer_390","08300022","Ham075","191","Catastrophic Portent+"
"08300187","W_Hammer_391","08300022","Ham075","192","Cataclysmic Portent"
"08300188","W_Hammer_392","0830001F","Ham072","196","Ludroth Dousehammer+"
"08300189","W_Hammer_393","0830001F","Ham072","197","Lorelei"
"0830018A","W_Hammer_394","0830001F","Ham072","198","Lorelei+"
"0830018B","W_Hammer_395","08300040","Ham116","199","Golm Gavel"
"0830018C","W_Hammer_396","08300040","Ham116","200","Golm Gavel+"
"0830018D","W_Hammer_397","08300040","Ham116","201","Gornir"
"0830018E","W_Hammer_398","0830000B","Ham051","205","Snapper Hammer+"
"0830018F","W_Hammer_399","0830000B","Ham051","206","Blower's Hammer"
"08300190","W_Hammer_400","08300002","Ham012","210","Endless Eternia"
"08300191","W_Hammer_401","08300002","Ham012","211","Endless Eternia+"
"08300192","W_Hammer_402","08300002","Ham012","212","Avidya Breaker"
"08300193","W_Hammer_403","08300020","Ham073","217","Barroth Charger"
"08300194","W_Hammer_404","08300020","Ham073","218","Barroth Charger+"
"08300195","W_Hammer_405","08300020","Ham073","219","Barroth Momentum"
"08300196","W_Hammer_406","0830000E","Ham054","223","Sinister Shade Hammer+"
"08300197","W_Hammer_407","0830000E","Ham054","224","Mighty Souldevourer"
"08300198","W_Hammer_408","0830003A","Ham110","225","Devil's Die"
"08300199","W_Hammer_409","0830001C","Ham069","235","Gargwa Hammer+"
"0830019A","W_Hammer_410","0830001C","Ham069","236","Gargegg Hammer"
"0830019B","W_Hammer_411","0830002C","Ham086","240","Mane Malice Rajang+"
"0830019C","W_Hammer_412","0830002C","Ham086","241","Mane Master Rajang"
"0830019D","W_Hammer_413","08300011","Ham057","246","Skyfold Boldblow"
"0830019E","W_Hammer_414","08300012","Ham058","249","Skyfold Furyflash"
"0830019F","W_Hammer_415","08300000","Ham001","252","Daora's Colossus+"
"083001A0","W_Hammer_416","08300000","Ham001","253","Daora's Hyperborea"
"083001A1","W_Hammer_417","0830002A","Ham084","256","Teostra Cratergouger+"
"083001A2","W_Hammer_418","0830002A","Ham084","257","Teostra de la Torre"
"083001A3","W_Hammer_419","0830002B","Ham085","260","Diamalto's Dream+"
"083001A4","W_Hammer_420","0830002B","Ham085","261","Diamgolgo's Phantasm"
"083001A5","W_Hammer_421","0830002D","Ham088","264","Crimson Forcewing"
"083001A6","W_Hammer_422","08300035","Ham105","226","Wuchtblick"
"083001A7","W_Hammer_423","08300035","Ham105","227","Wuchtblick+"
"083001A8","W_Hammer_424","08300035","Ham105","228","Ächtungsblick"
"083001A9","W_Hammer_425","08300036","Ham106","229","Le Jugement"
"083001AA","W_Hammer_426","08300036","Ham106","230","La Terre"
"083001AB","W_Hammer_427","08300041","Ham117","265","Abyssal Windstorm"
"083001AC","W_Hammer_428","08300033","Ham103","242","Demonlord Sledge"
"083001AD","W_Hammer_429","08300019","Ham065","271","Sleepy Bear+"
"083001AE","W_Hammer_430","08300019","Ham065","272","Dreamy Bear"
"083001AF","W_Hammer_431","0830001B","Ham068","277","Yadora Morte+"
"083001B0","W_Hammer_432","0830001B","Ham068","278","Dark Morte"
"083001B1","W_Hammer_433","0830001A","Ham066","282","Jack-'o-lantern King+"
"083001B2","W_Hammer_434","0830001A","Ham066","283","Magic Pumpking"
"083001B3","W_Hammer_435","08300044","Ham120","284","Royal Order's Bludgeon"
"083001B4","W_Hammer_436","08300044","Ham120","285","Royal Order's Bludgeon+"
"083001B5","W_Hammer_437","08300045","Ham121","286","Antique Machina H"
"083001B6","W_Hammer_438","08300043","Ham119","175","Kaktus Unwetter"
"083001B7","W_Hammer_439","08300031","Ham101","171","Leonid Starcrusher"
"083001B9","W_Hammer_441","08300034","Ham104","213","Ascella's Asterism"
"083001C0","W_Hammer_448","0830002F","Ham090","3","Champion Hammer II"
"083001C1","W_Hammer_449","0830002F","Ham090","4","Champion Hammer III"
"083001C2","W_Hammer_450","0830002F","Ham090","5","Guardian Hammer"
"083001C3","W_Hammer_451","0830003D","Ham113","38","Magma Masher+"
"083001C7","W_Hammer_455","08300046","Ham122","303","Lost Code: Mjo"
"083001C8","W_Hammer_456","08300048","Ham124","231","Vergehen/Naissance"
"083001C9","W_Hammer_457","08300047","Ham123","304","Stuffed Diablos"
"083001CA","W_Hammer_458","08300049","Ham125","266","Victorious Northlein"
"083001CB","W_Hammer_459","0830004A","Ham126","267","Incubus Hammer"
"083001CC","W_Hammer_460","0830004B","Ham127","17","Silver Splatterer"
