"Weapon ID","Enum Name","Model ID","Model Name","Sort ID","Weapon Name"
"08200044","W_ShortSword_068","0820001C","S_Swd069","220","Secta Unu Red"
"08200045","W_ShortSword_069","0820001A","S_Swd067","214","Secta Nulo Yellow I"
"08200046","W_ShortSword_070","0820001A","S_Swd067","215","Secta Unu Yellow"
"08200047","W_ShortSword_071","0820001B","S_Swd068","201","Secta Nulo White I"
"08200048","W_ShortSword_072","0820001B","S_Swd068","202","Secta Unu White"
"08200049","W_ShortSword_073","08200019","S_Swd066","210","Secta Nulo Green I"
"0820004A","W_ShortSword_074","08200019","S_Swd066","211","Secta Unu Green"
"0820004B","W_ShortSword_075","0820001D","S_Swd070","205","Secta Nulo Black I"
"0820004C","W_ShortSword_076","0820001D","S_Swd070","206","Secta Nulo Black II"
"0820004D","W_ShortSword_077","0820001D","S_Swd070","207","Secta Unu Black"
"0820004E","W_ShortSword_078","0820001E","S_Swd071","125","Hypnos Knife I"
"0820004F","W_ShortSword_079","0820001E","S_Swd071","126","Hypnos Knife II"
"08200050","W_ShortSword_080","0820001E","S_Swd071","127","Morpheus Knife"
"08200051","W_ShortSword_081","0820001F","S_Swd072","84","Soldier's Dagger I"
"08200052","W_ShortSword_082","0820001F","S_Swd072","85","Soldier's Dagger II"
"08200053","W_ShortSword_083","0820001F","S_Swd072","86","Commander's Dagger"
"08200054","W_ShortSword_084","08200020","S_Swd073","46","Dirty Baron I"
"08200055","W_ShortSword_085","08200020","S_Swd073","47","Dirty Baron II"
"08200056","W_ShortSword_086","08200020","S_Swd073","48","Dirty Marquis"
"08200057","W_ShortSword_087","08200021","S_Swd074","51","Royal Claw I"
"08200058","W_ShortSword_088","08200021","S_Swd074","52","Royal Claw II"
"08200059","W_ShortSword_089","08200021","S_Swd074","53","Royal Ludroth Claw"
"0820005A","W_ShortSword_090","08200022","S_Swd075","162","Carapace Mace I"
"0820005B","W_ShortSword_091","08200022","S_Swd075","163","Carapace Mace II"
"0820005C","W_ShortSword_092","08200022","S_Swd075","164","Barroth Club"
"0820005D","W_ShortSword_093","08200023","S_Swd076","119","Khezu Razor I"
"0820005E","W_ShortSword_094","08200023","S_Swd076","120","Khezu Razor II"
"0820005F","W_ShortSword_095","08200023","S_Swd076","121","Painful Razor"
"08200060","W_ShortSword_096","08200024","S_Swd077","194","Lava Pick I"
"08200061","W_ShortSword_097","08200024","S_Swd077","195","Lava Pick II"
"08200062","W_ShortSword_098","08200024","S_Swd077","196","Burly Beak"
"08200063","W_ShortSword_099","08200009","S_Swd030","95","Pukei Sword I"
"08200064","W_ShortSword_100","08200009","S_Swd030","96","Pukei Sword II"
"08200065","W_ShortSword_101","08200009","S_Swd030","97","Venomedge"
"08200066","W_ShortSword_102","08200001","S_Swd003","142","Princess Rapier I"
"08200067","W_ShortSword_103","08200001","S_Swd003","143","Princess Rapier II"
"08200068","W_ShortSword_104","08200001","S_Swd003","144","Queen Rapier"
"08200069","W_ShortSword_105","08200025","S_Swd078","107","Icicle Spike I"
"0820006A","W_ShortSword_106","08200025","S_Swd078","108","Icicle Spike II"
"0820006B","W_ShortSword_107","08200025","S_Swd078","109","Nardebosche"
"0820006C","W_ShortSword_108","08200002","S_Swd006","177","Flammensucher I"
"0820006D","W_ShortSword_109","08200002","S_Swd006","178","Flammensucher II"
"0820006E","W_ShortSword_110","08200002","S_Swd006","179","Gnashing Flammensucher"
"0820006F","W_ShortSword_111","08200004","S_Swd014","18","Hidden Edge I"
"08200070","W_ShortSword_112","08200004","S_Swd014","19","Hidden Edge II"
"08200071","W_ShortSword_113","08200004","S_Swd014","20","Flash in the Night"
"08200072","W_ShortSword_114","08200026","S_Swd080","25","Hana no Nagoriwo I"
"08200073","W_ShortSword_115","08200026","S_Swd080","26","Hana no Nagoriwo II"
"08200074","W_ShortSword_116","08200026","S_Swd080","27","Kurenawi Ougi"
"08200075","W_ShortSword_117","08200027","S_Swd081","101","Djinn I"
"08200076","W_ShortSword_118","08200027","S_Swd081","102","Djinn II"
"08200077","W_ShortSword_119","08200027","S_Swd081","103","Blazing Falchion"
"08200078","W_ShortSword_120","08200028","S_Swd082","41","Usurper's Firebolt I"
"08200079","W_ShortSword_121","08200028","S_Swd082","42","Usurper's Firebolt II"
"0820007A","W_ShortSword_122","08200028","S_Swd082","43","Despot's Crookbolt"
"0820007B","W_ShortSword_123","08200003","S_Swd010","60","Rex Talon I"
"0820007C","W_ShortSword_124","08200003","S_Swd010","61","Rex Talon II"
"0820007D","W_ShortSword_125","08200003","S_Swd010","62","Tigrex Sword"
"0820007E","W_ShortSword_126","08200029","S_Swd084","168","Studded Club I"
"0820007F","W_ShortSword_127","08200029","S_Swd084","169","Studded Club II"
"08200080","W_ShortSword_128","08200029","S_Swd084","170","Spiked Bat"
"08200081","W_ShortSword_129","0820002A","S_Swd085","248","Icesteel Dagger I"
"08200082","W_ShortSword_130","0820002A","S_Swd085","249","Daora's Razor"
"08200083","W_ShortSword_131","08200000","S_Swd001","252","Teostra's Spada I"
"08200084","W_ShortSword_132","08200000","S_Swd001","253","Teostra's Emblem"
"08200085","W_ShortSword_133","0820002B","S_Swd086","235","Rajang Club I"
"08200086","W_ShortSword_134","0820002B","S_Swd086","236","Rajang Club II"
"08200087","W_ShortSword_135","0820002B","S_Swd086","237","Banned Rajang Club"
"08200088","W_ShortSword_136","0820002E","S_Swd089","282","Rampage Sword IV"
"08200089","W_ShortSword_137","0820002E","S_Swd089","283","Rampage Sword V"
"0820008A","W_ShortSword_138","08200030","S_Swd091","1","Defender Sword I"
"0820008B","W_ShortSword_139","08200030","S_Swd091","2","Champion Sword"
"0820012C","W_ShortSword_300","08200031","S_Swd100","12","Kamura Warrior Sword"
"0820012D","W_ShortSword_301","08200031","S_Swd100","13","Kamura Warrior Sword+"
"0820012E","W_ShortSword_302","08200031","S_Swd100","14","Fine Kamura Sword"
"0820012F","W_ShortSword_303","08200004","S_Swd014","21","Nightbloom"
"08200130","W_ShortSword_304","08200004","S_Swd014","22","Nightbloom+"
"08200131","W_ShortSword_305","08200004","S_Swd014","23","Avidya Edge"
"08200132","W_ShortSword_306","08200026","S_Swd080","28","Kurenawi Ougi+"
"08200133","W_ShortSword_307","08200026","S_Swd080","29","Kurenawi Kunpuu"
"08200134","W_ShortSword_308","08200026","S_Swd080","30","Kurenawi Kunpuu+"
"08200135","W_ShortSword_309","0820003B","S_Swd110","31","Pure Silver Fan Hime"
"08200136","W_ShortSword_310","0820000D","S_Swd053","35","Crown of the Protector"
"08200137","W_ShortSword_311","0820000D","S_Swd053","36","Crown of the Protector+"
"08200138","W_ShortSword_312","0820000D","S_Swd053","37","Heavenly King's Sword"
"08200139","W_ShortSword_313","0820003D","S_Swd112","38","Shaucha Gloryblade"
"0820013A","W_ShortSword_314","0820003D","S_Swd112","39","Shaucha Gloryblade+"
"0820013B","W_ShortSword_315","0820003D","S_Swd112","40","Shaucha Divine Gloryblade"
"0820013C","W_ShortSword_316","08200028","S_Swd082","44","Despot's Crookbolt+"
"0820013D","W_ShortSword_317","08200028","S_Swd082","45","Oppressor's Bounty"
"0820013E","W_ShortSword_318","08200020","S_Swd073","49","Dirty Marquis+"
"0820013F","W_ShortSword_319","08200020","S_Swd073","50","Dirty Graf"
"08200140","W_ShortSword_320","08200021","S_Swd074","54","Royal Ludroth Claw+"
"08200141","W_ShortSword_321","08200021","S_Swd074","55","Royal Waterclaw"
"08200142","W_ShortSword_322","08200021","S_Swd074","56","Royal Waterclaw+"
"08200143","W_ShortSword_323","08200040","S_Swd115","57","Golm Sword"
"08200144","W_ShortSword_324","08200040","S_Swd115","58","Golm Sword+"
"08200145","W_ShortSword_325","08200040","S_Swd115","59","Giant's Sword "Goltsneit""
"08200146","W_ShortSword_326","08200003","S_Swd010","63","Tigrex Sword+"
"08200147","W_ShortSword_327","08200003","S_Swd010","64","Great Tigrex Sword"
"08200148","W_ShortSword_328","08200003","S_Swd010","65","Great Tigrex Sword+"
"08200149","W_ShortSword_329","08200012","S_Swd058","69","Crystallized Edge"
"0820014A","W_ShortSword_330","08200012","S_Swd058","70","Crystallized Edge+"
"0820014B","W_ShortSword_331","08200012","S_Swd058","71","Permafrost Edge"
"0820014C","W_ShortSword_332","0820003F","S_Swd114","72","Frostmoon Hatchet"
"0820014D","W_ShortSword_333","0820003F","S_Swd114","73","Frostmoon Hatchet+"
"0820014E","W_ShortSword_334","0820003F","S_Swd114","74","Winter's Feast Hatchet"
"08200152","W_ShortSword_338","0820003A","S_Swd109","81","Sarganas Rapier"
"08200153","W_ShortSword_339","0820003A","S_Swd109","82","Sarganas Rapier+"
"08200154","W_ShortSword_340","0820003A","S_Swd109","83","Astalos Rapier"
"08200155","W_ShortSword_341","0820003E","S_Swd113","15","Duke's Baselard"
"08200156","W_ShortSword_342","0820003E","S_Swd113","16","Bloodlust Blade"
"08200157","W_ShortSword_343","0820001F","S_Swd072","87","Commander's Dagger+"
"08200158","W_ShortSword_344","0820001F","S_Swd072","88","Elite Dagger"
"08200159","W_ShortSword_345","08200014","S_Swd060","92","Oresteia"
"0820015A","W_ShortSword_346","08200014","S_Swd060","93","Oresteia+"
"0820015B","W_ShortSword_347","08200014","S_Swd060","94","Agamemnon"
"0820015C","W_ShortSword_348","08200009","S_Swd030","98","Venomedge+"
"0820015D","W_ShortSword_349","08200009","S_Swd030","99","Datura Splitter"
"0820015E","W_ShortSword_350","08200009","S_Swd030","100","Datura Splitter+"
"0820015F","W_ShortSword_351","08200027","S_Swd081","104","Blazing Falchion+"
"08200160","W_ShortSword_352","08200027","S_Swd081","105","Enspirited Ifrit"
"08200161","W_ShortSword_353","08200025","S_Swd078","110","Nardeglacon"
"08200162","W_ShortSword_354","08200025","S_Swd078","111","Nardeglacon+"
"08200163","W_ShortSword_355","08200025","S_Swd078","112","Never Event"
"08200164","W_ShortSword_356","0820000C","S_Swd052","116","Guard Breaker+"
"08200165","W_ShortSword_357","0820000C","S_Swd052","117","True Guard Breaker"
"08200166","W_ShortSword_358","0820000C","S_Swd052","118","True Guard Breaker+"
"08200167","W_ShortSword_359","08200023","S_Swd076","122","Painful Razor+"
"08200168","W_ShortSword_360","08200023","S_Swd076","123","Dread Razor"
"08200169","W_ShortSword_361","08200023","S_Swd076","124","Dread Razor+"
"0820016A","W_ShortSword_362","0820001E","S_Swd071","128","Morpheus Knife+"
"0820016B","W_ShortSword_363","0820001E","S_Swd071","129","Karmanight"
"0820016C","W_ShortSword_364","08200008","S_Swd022","136","Grand Barong+"
"0820016D","W_ShortSword_365","08200008","S_Swd022","137","Barong Kutot"
"0820016E","W_ShortSword_366","08200008","S_Swd022","138","Barong Kutot+"
"0820016F","W_ShortSword_367","08200034","S_Swd103","139","Dual Carapace"
"08200170","W_ShortSword_368","08200034","S_Swd103","140","Dual Carapace+"
"08200171","W_ShortSword_369","08200034","S_Swd103","141","Dual Scissors"
"08200172","W_ShortSword_370","08200001","S_Swd003","145","Queen Rapier+"
"08200173","W_ShortSword_371","08200001","S_Swd003","146","Empress Rapier"
"08200174","W_ShortSword_372","08200001","S_Swd003","147","Empress Rapier+"
"08200175","W_ShortSword_373","08200042","S_Swd117","149","Rosenmesser"
"08200176","W_ShortSword_374","08200042","S_Swd117","150","Rosenmesser+"
"08200177","W_ShortSword_375","08200042","S_Swd117","151","Rosengedien"
"08200178","W_ShortSword_376","08200015","S_Swd061","156","Ragdos Tabar+"
"08200179","W_ShortSword_377","08200015","S_Swd061","157","Bonebreaker Tabar"
"0820017A","W_ShortSword_378","08200015","S_Swd061","158","Bonebreaker Tabar+"
"0820017B","W_ShortSword_379","08200039","S_Swd108","159","Naab Sword"
"0820017C","W_ShortSword_380","08200039","S_Swd108","160","Naab Sword+"
"0820017D","W_ShortSword_381","08200039","S_Swd108","161","Feral Fangs"
"0820017E","W_ShortSword_382","08200022","S_Swd075","165","Barrotherang"
"0820017F","W_ShortSword_383","08200022","S_Swd075","166","Barrotherang+"
"08200180","W_ShortSword_384","08200022","S_Swd075","167","Pneumatic Drillblade"
"08200181","W_ShortSword_385","08200029","S_Swd084","171","Spiked Bat+"
"08200182","W_ShortSword_386","08200029","S_Swd084","172","Barbarian Terror"
"08200183","W_ShortSword_387","08200029","S_Swd084","173","Barbarian Terror+"
"08200184","W_ShortSword_388","08200002","S_Swd006","180","Gnashing Flammensucher+"
"08200185","W_ShortSword_389","08200002","S_Swd006","181","Lohensieger"
"08200186","W_ShortSword_390","08200002","S_Swd006","182","Lohensieger+"
"08200187","W_ShortSword_391","0820000F","S_Swd055","186","Chef's Best Knife"
"08200188","W_ShortSword_392","0820000F","S_Swd055","187","Chef's Best Knife+"
"08200189","W_ShortSword_393","0820000F","S_Swd055","188","Chef's Ultimate Knife"
"0820018A","W_ShortSword_394","0820000B","S_Swd051","192","Snapper Sickle+"
"0820018B","W_ShortSword_395","0820000B","S_Swd051","193","Blower's Scythes"
"0820018C","W_ShortSword_396","08200024","S_Swd077","197","Burly Beak+"
"0820018D","W_ShortSword_397","08200024","S_Swd077","198","Bruising Beak"
"0820018E","W_ShortSword_398","0820001B","S_Swd068","203","Secta Du White"
"0820018F","W_ShortSword_399","0820001B","S_Swd068","204","Secta Tre White"
"08200190","W_ShortSword_400","0820001D","S_Swd070","208","Secta Du Black"
"08200191","W_ShortSword_401","0820001D","S_Swd070","209","Secta Tre Black"
"08200192","W_ShortSword_402","08200019","S_Swd066","212","Secta Du Green"
"08200193","W_ShortSword_403","08200019","S_Swd066","213","Secta Tre Green"
"08200194","W_ShortSword_404","0820001A","S_Swd067","216","Secta Du Yellow"
"08200195","W_ShortSword_405","0820001A","S_Swd067","217","Secta Tre Yellow"
"08200196","W_ShortSword_406","0820001C","S_Swd069","221","Secta Du Red"
"08200197","W_ShortSword_407","0820001C","S_Swd069","222","Secta Tre Red"
"08200198","W_ShortSword_408","0820000E","S_Swd054","226","Sinister Shadekeeper+"
"08200199","W_ShortSword_409","0820000E","S_Swd054","227","Tormented Shadekeeper"
"0820019A","W_ShortSword_410","0820003C","S_Swd111","228","Spirit Stealer"
"0820019B","W_ShortSword_411","0820002B","S_Swd086","238","Banned Rajang Club+"
"0820019C","W_ShortSword_412","0820002B","S_Swd086","239","Cursed Rajang Club"
"0820019D","W_ShortSword_413","08200010","S_Swd056","244","Windchaser"
"0820019F","W_ShortSword_415","08200011","S_Swd057","247","Atomic Mind"
"082001A1","W_ShortSword_417","0820002A","S_Swd085","250","Daora's Razor+"
"082001A2","W_ShortSword_418","0820002A","S_Swd085","251","Daora's Maelstrom"
"082001A3","W_ShortSword_419","08200000","S_Swd001","254","Teostra's Emblem+"
"082001A4","W_ShortSword_420","08200000","S_Swd001","255","Teostra's Medal"
"082001A5","W_ShortSword_421","0820002C","S_Swd087","258","Gates of Heaven"
"082001A6","W_ShortSword_422","08200037","S_Swd106","229","Sucher-Ankh"
"082001A7","W_ShortSword_423","08200037","S_Swd106","230","Sucher-Ankh+"
"082001A8","W_ShortSword_424","08200037","S_Swd106","231","Sieger-Ankh"
"082001A9","W_ShortSword_425","08200038","S_Swd107","232","Le Détecteur"
"082001AA","W_ShortSword_426","08200038","S_Swd107","233","Le Limier"
"082001AB","W_ShortSword_427","08200041","S_Swd116","259","Abyssal Sunburst"
"082001AC","W_ShortSword_428","08200035","S_Swd104","240","Demonlord Bludgeon"
"082001AD","W_ShortSword_429","0820002D","S_Swd088","265","Waking Nightmare+"
"082001AE","W_ShortSword_430","0820002D","S_Swd088","266","Dreamwaver"
"082001AF","W_ShortSword_431","08200016","S_Swd063","270","Catburglar+"
"082001B0","W_ShortSword_432","08200016","S_Swd063","271","Catlike Tread"
"082001B1","W_ShortSword_433","08200013","S_Swd059","274","Hi Ninja Sword+"
"082001B2","W_ShortSword_434","08200013","S_Swd059","275","Ninja Master Sword"
"082001B3","W_ShortSword_435","08200044","S_Swd119","276","Royal Order's Sword"
"082001B5","W_ShortSword_437","08200044","S_Swd119","277","Royal Order's Sword+"
"082001B6","W_ShortSword_438","08200045","S_Swd120","278","Antique Machina SS"
"082001B7","W_ShortSword_439","08200043","S_Swd118","152","Kaktus Gedeihen"
"082001B8","W_ShortSword_440","08200033","S_Swd102","106","Platinum Dawn"
"082001B9","W_ShortSword_441","08200032","S_Swd101","148","Lunatic Rose"
"082001BB","W_ShortSword_443","08200036","S_Swd105","24","Phecda's Asterism"
"082001C2","W_ShortSword_450","08200030","S_Swd091","3","Champion Sword II"
"082001C3","W_ShortSword_451","08200030","S_Swd091","4","Champion Sword III"
"082001C4","W_ShortSword_452","08200030","S_Swd091","5","Guardian Sword"
"082001C8","W_ShortSword_456","08200046","S_Swd121","295","Lost Code: Carnhan"
"082001C9","W_ShortSword_457","08200048","S_Swd123","234","Lügen/Vérité"
"082001CA","W_ShortSword_458","08200047","S_Swd122","296","Stuffed Zinogre"
"082001CB","W_ShortSword_459","08200049","S_Swd124","260","Noble Ana Palas"
"082001CC","W_ShortSword_460","0820004A","S_Swd125","261","Ominous Treasure"
"082001CD","W_ShortSword_461","0820004B","S_Swd126","17","Silver Separator"
