"Weapon ID","Enum Name","Model ID","Model Name","Sort ID","Weapon Name"
"08800066","W_DualBlades_102","08800020","D_Bld072","92","Hidden Gemini II"
"08800067","W_DualBlades_103","08800020","D_Bld072","93","Night Wings"
"08800068","W_DualBlades_104","08800021","D_Bld073","64","Morning Dawn I"
"08800069","W_DualBlades_105","08800021","D_Bld073","65","Morning Dawn II"
"0880006A","W_DualBlades_106","08800021","D_Bld073","66","Evening Dusk"
"0880006B","W_DualBlades_107","0880001F","D_Bld070","139","Twin Flames I"
"0880006C","W_DualBlades_108","0880001F","D_Bld070","140","Twin Flames II"
"0880006D","W_DualBlades_109","0880001F","D_Bld070","141","Wyvern Lovers"
"0880006E","W_DualBlades_110","08800022","D_Bld074","27","Usurper's Fulgur I"
"0880006F","W_DualBlades_111","08800022","D_Bld074","28","Usurper's Fulgur II"
"08800070","W_DualBlades_112","08800022","D_Bld074","29","Despot's Blitz"
"08800071","W_DualBlades_113","08800023","D_Bld075","58","Rex Slicers I"
"08800072","W_DualBlades_114","08800023","D_Bld075","59","Rex Slicers II"
"08800073","W_DualBlades_115","08800023","D_Bld075","60","Tigrex Claws"
"08800074","W_DualBlades_116","08800024","D_Bld076","149","Diablos Bashers I"
"08800075","W_DualBlades_117","08800024","D_Bld076","150","Diablos Bashers II"
"08800076","W_DualBlades_118","08800024","D_Bld076","151","Diablos Mashers"
"08800077","W_DualBlades_119","08800025","D_Bld077","226","Icesteel Fang I"
"08800078","W_DualBlades_120","08800025","D_Bld077","227","Daora's Hook"
"08800079","W_DualBlades_121","08800000","D_Bld001","230","Twin Nails I"
"0880007A","W_DualBlades_122","08800000","D_Bld001","231","Fire and Ice"
"0880007B","W_DualBlades_123","08800026","D_Bld078","234","Rouge Flames I"
"0880007C","W_DualBlades_124","08800026","D_Bld078","235","Dual Chameleos"
"0880007D","W_DualBlades_125","08800027","D_Bld079","208","Suzuka Takamaru I"
"0880007E","W_DualBlades_126","08800027","D_Bld079","209","Suzuka Takamaru II"
"0880007F","W_DualBlades_127","08800027","D_Bld079","210","Suzuka Otakemaru"
"08800080","W_DualBlades_128","08800002","D_Bld006","218","Rookslayer Handaxes I"
"08800081","W_DualBlades_129","08800002","D_Bld006","219","Rookslayer Handaxes II"
"08800082","W_DualBlades_130","08800002","D_Bld006","220","Bazelhawk Rookslayer"
"08800083","W_DualBlades_131","0880002A","D_Bld083","282","Rampage Twinblades IV"
"08800084","W_DualBlades_132","0880002A","D_Bld083","283","Rampage Twinblades V"
"08800085","W_DualBlades_133","0880002C","D_Bld085","1","Defender Dual Blades I"
"08800086","W_DualBlades_134","0880002C","D_Bld085","2","Champion Dual Blades"
"0880012C","W_DualBlades_300","0880002D","D_Bld100","12","Kamura Warrior Blades"
"0880012D","W_DualBlades_301","0880002D","D_Bld100","13","Kamura Warrior Blades+"
"0880012E","W_DualBlades_302","0880002D","D_Bld100","14","Fine Kamura Blades"
"0880012F","W_DualBlades_303","0880003C","D_Bld115","15","Duke's Cleavers"
"08800130","W_DualBlades_304","0880003C","D_Bld115","16","Bloody Nails Wunde"
"08800131","W_DualBlades_305","08800010","D_Bld054","21","Mud Slicers"
"08800132","W_DualBlades_306","08800010","D_Bld054","22","Mud Slicers+"
"08800133","W_DualBlades_307","08800010","D_Bld054","23","Mud Shredders"
"08800134","W_DualBlades_308","0880003A","D_Bld113","24","Magma Slicers"
"08800135","W_DualBlades_309","0880003A","D_Bld113","26","Magma Shredders"
"08800136","W_DualBlades_310","08800022","D_Bld074","30","Despot's Blitz+"
"08800137","W_DualBlades_311","08800022","D_Bld074","31","Oppressor's Miracle"
"08800138","W_DualBlades_312","08800003","D_Bld012","35","Flame Blizzard"
"08800139","W_DualBlades_313","08800003","D_Bld012","36","Flame Blizzard+"
"0880013A","W_DualBlades_314","08800003","D_Bld012","37","Raider's Icecarvers"
"0880013B","W_DualBlades_315","0880001C","D_Bld067","41","The Kid+"
"0880013C","W_DualBlades_316","0880001C","D_Bld067","42","The Legend"
"0880013D","W_DualBlades_317","0880001E","D_Bld069","46","Khezu Skards+"
"0880013E","W_DualBlades_318","0880001E","D_Bld069","47","Blood Wind Skards"
"0880013F","W_DualBlades_319","0880001E","D_Bld069","48","Blood Wind Skards+"
"08800140","W_DualBlades_320","08800013","D_Bld057","55","Cyclone+"
"08800141","W_DualBlades_321","08800013","D_Bld057","56","Supercell"
"08800142","W_DualBlades_322","08800013","D_Bld057","57","Supercell+"
"08800143","W_DualBlades_323","08800023","D_Bld075","61","Tigrex Claws+"
"08800144","W_DualBlades_324","08800023","D_Bld075","62","Huge Tigrex Claws"
"08800145","W_DualBlades_325","08800023","D_Bld075","63","Huge Tigrex Claws+"
"08800146","W_DualBlades_326","08800021","D_Bld073","67","Evening Dusk+"
"08800147","W_DualBlades_327","08800021","D_Bld073","68","Dark Aurora"
"08800148","W_DualBlades_328","08800021","D_Bld073","69","Dark Aurora+"
"08800149","W_DualBlades_329","08800037","D_Bld110","70","Pure Blades Tsurugi"
"0880014A","W_DualBlades_330","0880000D","D_Bld051","74","Dawnmoon Daggers"
"0880014B","W_DualBlades_331","0880000D","D_Bld051","75","Dawnmoon Daggers+"
"0880014C","W_DualBlades_332","0880000D","D_Bld051","76","Dawnmoon Disrupters"
"0880014D","W_DualBlades_333","08800008","D_Bld028","80","Kulu's Lasher+"
"0880014E","W_DualBlades_334","08800008","D_Bld028","81","Kulu Katolos Blades"
"0880014F","W_DualBlades_335","08800015","D_Bld059","85","Gelid Spirit"
"08800150","W_DualBlades_336","08800015","D_Bld059","86","Gelid Spirit+"
"08800151","W_DualBlades_337","08800015","D_Bld059","87","Gelid Heart"
"08800152","W_DualBlades_338","0880003D","D_Bld116","88","Frostmoon Bloodclaws"
"08800153","W_DualBlades_339","0880003D","D_Bld116","89","Frostmoon Bloodclaws+"
"08800154","W_DualBlades_340","0880003D","D_Bld116","90","Fengul Frostclaws"
"08800155","W_DualBlades_341","08800020","D_Bld072","94","Midnight Wings"
"08800156","W_DualBlades_342","08800020","D_Bld072","95","Midnight Wings+"
"08800157","W_DualBlades_343","08800020","D_Bld072","96","Avidya Blades"
"08800158","W_DualBlades_344","08800006","D_Bld019","101","Guillotines+"
"08800159","W_DualBlades_345","08800006","D_Bld019","102","Final Chainsaws"
"0880015A","W_DualBlades_346","08800006","D_Bld019","103","Final Chainsaws+"
"0880015E","W_DualBlades_350","08800036","D_Bld109","107","Twin Wyvern Beams"
"0880015F","W_DualBlades_351","08800036","D_Bld109","108","Twin Wyvern Beams+"
"08800160","W_DualBlades_352","08800036","D_Bld109","109","Twin Wyvern Bolts"
"08800161","W_DualBlades_353","0880001A","D_Bld065","113","Ashigara Axes+"
"08800162","W_DualBlades_354","0880001A","D_Bld065","114","Oeyama Axes"
"08800163","W_DualBlades_355","0880000B","D_Bld031","118","Gnashing Flammenschild+"
"08800164","W_DualBlades_356","0880000B","D_Bld031","119","Lohenschild"
"08800165","W_DualBlades_357","0880000B","D_Bld031","120","Lohenschild+"
"08800166","W_DualBlades_358","08800016","D_Bld060","127","Talon Twins+"
"08800167","W_DualBlades_359","08800016","D_Bld060","128","Talon Gemini"
"08800168","W_DualBlades_360","08800016","D_Bld060","129","Talon Gemini+"
"08800169","W_DualBlades_361","08800035","D_Bld108","130","Zakun Twins"
"0880016A","W_DualBlades_362","08800035","D_Bld108","131","Zakun Twins+"
"0880016B","W_DualBlades_363","08800035","D_Bld108","132","Terrible Twins"
"0880016C","W_DualBlades_364","0880002F","D_Bld102","133","Crab Horns"
"0880016D","W_DualBlades_365","0880002F","D_Bld102","134","Crab Horns+"
"0880016E","W_DualBlades_366","0880002F","D_Bld102","135","Lobster Piercers"
"0880016F","W_DualBlades_367","08800030","D_Bld103","136","Bladed Edges"
"08800170","W_DualBlades_368","08800030","D_Bld103","137","Bladed Edges+"
"08800171","W_DualBlades_369","08800030","D_Bld103","138","Limb Cutter"
"08800172","W_DualBlades_370","0880001F","D_Bld070","142","Wyvern Lovers+"
"08800173","W_DualBlades_371","0880001F","D_Bld070","143","Flaming Wyvern Lovers"
"08800174","W_DualBlades_372","08800040","D_Bld119","145","Rosenzahn"
"08800175","W_DualBlades_373","08800040","D_Bld119","146","Rosenzahn+"
"08800176","W_DualBlades_374","08800040","D_Bld119","147","Rosenehrgeiz"
"08800177","W_DualBlades_375","08800024","D_Bld076","152","Diablos Mashers+"
"08800178","W_DualBlades_376","08800024","D_Bld076","153","Diablos Smashers"
"08800179","W_DualBlades_377","08800024","D_Bld076","154","Diablos Smashers+"
"0880017A","W_DualBlades_378","08800009","D_Bld029","158","Jyura Pulverizers+"
"0880017B","W_DualBlades_379","08800009","D_Bld029","159","Valtos Os"
"0880017C","W_DualBlades_380","08800009","D_Bld029","160","Valtos Os+"
"0880017D","W_DualBlades_381","0880000A","D_Bld030","164","Shockblades+"
"0880017E","W_DualBlades_382","0880000A","D_Bld030","165","Thunderblades"
"0880017F","W_DualBlades_383","0880000A","D_Bld030","166","Thunderblades+"
"08800180","W_DualBlades_384","0880001D","D_Bld068","176","Double Droth+"
"08800181","W_DualBlades_385","0880001D","D_Bld068","177","Double Droth Flood"
"08800182","W_DualBlades_386","0880001D","D_Bld068","178","Double Droth Flood+"
"08800183","W_DualBlades_387","0880003E","D_Bld117","179","Golm Golm"
"08800184","W_DualBlades_388","0880003E","D_Bld117","180","Golm Golm+"
"08800185","W_DualBlades_389","0880003E","D_Bld117","181","Binary Gorgoth"
"08800186","W_DualBlades_390","0880000E","D_Bld052","185","Illusory Frilled Claw+"
"08800187","W_DualBlades_391","0880000E","D_Bld052","186","Nightmare Frilled Claws"
"08800188","W_DualBlades_392","0880000E","D_Bld052","187","Nightmare Frilled Claws+"
"08800189","W_DualBlades_393","08800039","D_Bld112","188","Bloom Snow Claws"
"0880018A","W_DualBlades_394","08800039","D_Bld112","189","Bloom Snow Claws+"
"0880018B","W_DualBlades_395","08800039","D_Bld112","190","Glistening Snow Claws"
"0880018C","W_DualBlades_396","08800017","D_Bld061","170","Infernal Fury Nova"
"0880018D","W_DualBlades_397","08800017","D_Bld061","171","Infernal Fury Nova+"
"0880018E","W_DualBlades_398","08800017","D_Bld061","172","Unquenchable Flames"
"0880018F","W_DualBlades_399","0880001B","D_Bld066","194","Snow Sisters+"
"08800190","W_DualBlades_400","0880001B","D_Bld066","195","Snow Ravines"
"08800191","W_DualBlades_401","0880000F","D_Bld053","199","Sinister Famineblades+"
"08800192","W_DualBlades_402","0880000F","D_Bld053","200","Mighty Soulchoker"
"08800193","W_DualBlades_403","08800038","D_Bld111","201","Blue Blaze Blades"
"08800194","W_DualBlades_404","08800027","D_Bld079","211","Suzuka Otakemaru+"
"08800195","W_DualBlades_405","08800027","D_Bld079","212","Suzuka Akurou"
"08800196","W_DualBlades_406","08800011","D_Bld055","217","Twin Twisters"
"08800198","W_DualBlades_408","08800002","D_Bld006","221","Bazelhound Rookslayer"
"08800199","W_DualBlades_409","0880003B","D_Bld114","222","Bazel Bombers"
"0880019A","W_DualBlades_410","08800012","D_Bld056","225","Double Discharge"
"0880019C","W_DualBlades_412","08800025","D_Bld077","228","Daora's Hook+"
"0880019D","W_DualBlades_413","08800025","D_Bld077","229","Daora's Ventus"
"0880019E","W_DualBlades_414","08800000","D_Bld001","232","Fire and Ice+"
"0880019F","W_DualBlades_415","08800000","D_Bld001","233","Blizzard and Blaze"
"088001A0","W_DualBlades_416","08800026","D_Bld078","236","Dual Chameleos+"
"088001A1","W_DualBlades_417","08800026","D_Bld078","237","Chameleos Blades"
"088001A2","W_DualBlades_418","08800028","D_Bld081","240","Crimson Twinwing"
"088001A3","W_DualBlades_419","08800033","D_Bld106","202","Fledderklauen"
"088001A4","W_DualBlades_420","08800033","D_Bld106","203","Fledderklauen+"
"088001A5","W_DualBlades_421","08800033","D_Bld106","204","Aasklauen"
"088001A6","W_DualBlades_422","08800034","D_Bld107","205","Les Apôtres"
"088001A7","W_DualBlades_423","08800034","D_Bld107","206","Le Shangri-La"
"088001A8","W_DualBlades_424","0880003F","D_Bld118","241","Abyssal Celestials"
"088001A9","W_DualBlades_425","08800031","D_Bld104","213","Demonlord Fist"
"088001AA","W_DualBlades_426","08800019","D_Bld064","247","Raging Claws+"
"088001AB","W_DualBlades_427","08800019","D_Bld064","248","Raging Paws"
"088001AC","W_DualBlades_428","08800029","D_Bld082","252","Rain of Gore+"
"088001AD","W_DualBlades_429","08800029","D_Bld082","253","Elegant Jelly"
"088001AE","W_DualBlades_430","08800018","D_Bld063","257","Ro Waga+"
"088001B0","W_DualBlades_432","08800018","D_Bld063","258","Gila Ro Waga"
"088001B1","W_DualBlades_433","08800001","D_Bld003","262","Holy Sabers+"
"088001B4","W_DualBlades_436","08800001","D_Bld003","263","Sacred Espadas"
"088001B5","W_DualBlades_437","08800014","D_Bld058","267","Fortis Gran+"
"088001B6","W_DualBlades_438","08800014","D_Bld058","268","Auditore Glam"
"088001B7","W_DualBlades_439","0880002B","D_Bld0843","272","Stealth Dango Supreme"
"088001B8","W_DualBlades_440","0880002B","D_Bld0843","273","Stealth Dango Ultimate"
"088001B9","W_DualBlades_441","08800042","D_Bld121","276","Royal Order's Rapiers"
"088001BB","W_DualBlades_443","08800042","D_Bld121","277","Royal Order's Rapiers+"
"088001BC","W_DualBlades_444","08800043","D_Bld122","278","Antique Machina DB"
"088001BD","W_DualBlades_445","08800041","D_Bld120","148","Kaktus Ehrgeiz"
"088001BE","W_DualBlades_446","0880002E","D_Bld101","144","Wyvern Strife"
"088001C0","W_DualBlades_448","08800032","D_Bld105","97","Alkaid's Asterism"
"088001D3","W_DualBlades_467","08800044","D_Bld123","274","Elder Fugen's Blades"
"088001D4","W_DualBlades_468","08800044","D_Bld123","275","Elder Fugen's Blades+"
"088001D5","W_DualBlades_469","0880002C","D_Bld085","3","Champion Dual Blades II"
"088001D6","W_DualBlades_470","0880002C","D_Bld085","4","Champion Dual Blades III"
"088001D7","W_DualBlades_471","0880002C","D_Bld085","5","Guardian Dual Blades"
"088001D8","W_DualBlades_472","0880003A","D_Bld113","25","Magma Slicers+"
"088001DC","W_DualBlades_476","08800045","D_Bld124","307","Lost Code: Rah"
"088001DD","W_DualBlades_477","08800047","D_Bld126","207","Shangri-La/Hades"
"088001DE","W_DualBlades_478","08800046","D_Bld125","308","Stuffed Goss Harag"
"088001DF","W_DualBlades_479","08800048","D_Bld127","242","Untouched Hel"
"088001E0","W_DualBlades_480","08800049","D_Bld128","243","Stormwind Fans"
"088001E1","W_DualBlades_481","0880004A","D_Bld129","17","Silver Slicers"
